"","date","daily.returns"
"539",2016-03-08,-0.00100231303006937
"540",2016-03-09,-0.00432198811453277
"541",2016-03-10,0.0129447329664367
"542",2016-03-11,-0.00880012243648609
"543",2016-03-12,-0.00365423711366741
"544",2016-03-13,-0.00366763953818738
"545",2016-03-14,-0.00368114063512637
"546",2016-03-15,-0.0110842244945748
"547",2016-03-16,0.000552529797142487
"548",2016-03-17,0.0261912275165668
"549",2016-03-18,-0.00930196801968008
"550",2016-03-19,-0.00240552494762158
"551",2016-03-20,-0.0024113254511513
"552",2016-03-21,-0.00241715399610132
"553",2016-03-22,0.00476785993434414
"554",2016-03-23,-0.0192921042395955
"555",2016-03-24,-0.0012691361941779
"556",2016-03-25,-0.0336748471130172
"557",2016-03-26,0.011150379441659
"558",2016-03-27,0.0110274195296414
"559",2016-03-28,0.0109071419000402
"560",2016-03-29,0.0124065532050261
"561",2016-03-30,-0.00738413197172039
"562",2016-03-31,0.00316555872111435
"563",2016-04-01,-0.0094667087409277
"564",2016-04-02,-0.00111500477859183
"565",2016-04-03,-0.00111624940200927
"566",2016-04-04,-0.0011174968071519
"567",2016-04-05,0.00783122902349365
"568",2016-04-06,-0.0045195052331114
"569",2016-04-07,0.010752688172043
"570",2016-04-08,0.00394011032308894
"571",2016-04-09,0.00395081109366813
"572",2016-04-10,0.0039352636105392
"573",2016-04-11,0.00391983801464102
"574",2016-04-12,0.0031029400356839
"575",2016-04-13,-0.00966669244451324
"576",2016-04-14,-0.0170232703420271
"577",2016-04-15,0.00603749602796322
"578",2016-04-16,0.000157927984838935
"579",2016-04-17,0.000157903047528718
"580",2016-04-18,0.000157878118092869
"581",2016-04-19,0.0161799526440412
"582",2016-04-20,0.00116504854368937
"583",2016-04-21,-0.00217222653219551
"584",2016-04-22,-0.0160939200746385
"585",2016-04-23,0.00271302515474781
"586",2016-04-24,0.00270568456446352
"587",2016-04-25,0.00269838358963614
"588",2016-04-26,0.00258661232168045
"589",2016-04-27,0.0057853178015792
"590",2016-04-28,0.0129032258064516
"591",2016-04-29,0.0188780600107437
"592",2016-04-30,0.00148125831638679
"593",2016-05-01,0.00147906743544723
"594",2016-05-02,0.00147688302585802
"595",2016-05-03,-0.00337432513497304
"596",2016-05-04,-0.0139191934391694
"597",2016-05-05,-0.00267053258049743
"598",2016-05-06,0.017060668655803
"599",2016-05-07,-0.00682011935208859
"600",2016-05-08,-0.00686695278969973
"601",2016-05-09,-0.00691443388072599
"602",2016-05-10,-0.00122868990938418
"603",2016-05-11,0.0086882977087499
"604",2016-05-12,-0.00373504078054732
"605",2016-05-13,0.00137719969395556
"606",2016-05-14,0.000585778321108288
"607",2016-05-15,0.000585435385751065
"608",2016-05-16,0.000585092851691726
"609",2016-05-17,0.00236442681717652
"610",2016-05-18,-0.000456551514229298
"611",2016-05-19,-0.0140073081607794
"612",2016-05-20,0
"613",2016-05-21,-0.000257360510603211
"614",2016-05-22,-0.000257426762086288
"615",2016-05-23,-0.000257493047687629
"616",2016-05-24,-0.0171534538711173
"617",2016-05-25,-0.00416666666666665
"618",2016-05-26,-0.00299992105470903
"619",2016-05-27,-0.00475096998970626
"620",2016-05-28,-0.0118678229506458
"621",2016-05-29,-0.0120103597740172
"622",2016-05-30,-0.0121563620558515
"623",2016-05-31,0.0383203398919274
"624",2016-06-01,-0.00166852057842037
"625",2016-06-02,-0.00183048149621967
"626",2016-06-03,0.0236804337426249
"627",2016-06-04,0.00124620297530953
"628",2016-06-05,0.00124465188642553
"629",2016-06-06,0.00124310465387301
"630",2016-06-07,-0.000465585473733321
"631",2016-06-08,0.0118003260616413
"632",2016-06-09,0.00797974372746113
"633",2016-06-10,0.00251198903859318
"634",2016-06-11,0.00280941533788925
"635",2016-06-12,0.00280154463542037
"636",2016-06-13,0.00279371790999705
"637",2016-06-14,-0.00188238837436938
"638",2016-06-15,0.00030175015087508
"639",2016-06-16,0.0079939668174962
"640",2016-06-17,-0.00202005087535528
"641",2016-06-18,-2.49893795136735e-05
"642",2016-06-19,-2.49900039985818e-05
"643",2016-06-20,-2.49906285142432e-05
"644",2016-06-21,-0.0146948568001198
"645",2016-06-22,-0.00190229797595498
"646",2016-06-23,-0.00388808416558672
"647",2016-06-24,0.0452318995867138
"648",2016-06-25,0.000488150154987821
"649",2016-06-26,0.000487911980678657
"650",2016-06-27,0.000487674038672559
"651",2016-06-28,-0.00482561965343287
"652",2016-06-29,0.00675923885092944
"653",2016-06-30,-0.0046705101072757
"654",2016-07-01,0.01415059755114
"655",2016-07-02,-0.0136278195488723
"656",2016-07-03,-0.0138161029061458
"657",2016-07-04,0.00483091787439616
"658",2016-07-05,0.0379437869822485
"659",2016-07-06,0.00598589040119735
"660",2016-07-07,-0.00439186796061486
"661",2016-07-08,-0.00213447171824976
"662",2016-07-09,-0.000166369578134318
"663",2016-07-10,-0.000166397261576523
"664",2016-07-11,-0.000166424954233135
"665",2016-07-12,-0.0146953916393208
"666",2016-07-13,0.0060092673037937
"667",2016-07-14,-0.00813242173443685
"668",2016-07-15,-0.00304745319982591
"669",2016-07-16,0.000460941290635786
"670",2016-07-17,0.000460728921651832
"671",2016-07-18,0.00046051674826697
"672",2016-07-19,0.00247110981902754
"673",2016-07-20,-0.00913506851301382
"674",2016-07-21,0.00914611838735646
"675",2016-07-22,-0.00485788863109049
"676",2016-07-23,-0.00102003642987258
"677",2016-07-24,-0.00102107796659612
"678",2016-07-25,-0.00102212163247428
"679",2016-07-26,0.000950084045896249
"680",2016-07-27,0.00620619158878499
"681",2016-07-28,0.00493432987446507
"682",2016-07-29,0.0122030471514187
